document_id,parent_document_id,document_type,split,variant_profile,image_path,annotation_path,rotation_degrees,blur_radius,noise_sigma,jpeg_quality
1099_nec_2026_000173_scan_mild_01,1099_nec_2026_000173,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000173_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000173_scan_mild_01.json,-0.4933,0.4098,3.6192,83
1099_nec_2026_000173_scan_hard_02,1099_nec_2026_000173,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000173_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000173_scan_hard_02.json,-1.9971,0.8844,6.7257,52
1099_nec_2026_000174_scan_mild_01,1099_nec_2026_000174,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000174_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000174_scan_mild_01.json,-0.0638,0.3439,2.0969,85
1099_nec_2026_000174_scan_hard_02,1099_nec_2026_000174,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000174_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000174_scan_hard_02.json,-1.9781,1.3222,5.1279,59
1099_nec_2026_000175_scan_mild_01,1099_nec_2026_000175,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000175_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000175_scan_mild_01.json,0.0348,0.4496,4.3751,85
1099_nec_2026_000175_scan_hard_02,1099_nec_2026_000175,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000175_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000175_scan_hard_02.json,-0.1951,1.3293,6.896,56
1099_nec_2026_000176_scan_mild_01,1099_nec_2026_000176,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000176_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000176_scan_mild_01.json,-1.126,0.4849,4.3799,90
1099_nec_2026_000176_scan_hard_02,1099_nec_2026_000176,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000176_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000176_scan_hard_02.json,-0.9611,1.2673,8.296,56
1099_nec_2026_000177_scan_mild_01,1099_nec_2026_000177,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000177_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000177_scan_mild_01.json,0.7672,0.5677,4.4459,88
1099_nec_2026_000177_scan_hard_02,1099_nec_2026_000177,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000177_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000177_scan_hard_02.json,-0.932,1.1011,7.8607,51
1099_nec_2026_000178_scan_mild_01,1099_nec_2026_000178,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000178_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000178_scan_mild_01.json,-0.6163,0.285,4.1921,74
1099_nec_2026_000178_scan_hard_02,1099_nec_2026_000178,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000178_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000178_scan_hard_02.json,1.0684,0.8536,8.9058,53
1099_nec_2026_000179_scan_mild_01,1099_nec_2026_000179,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000179_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000179_scan_mild_01.json,-0.0206,0.4505,4.7602,82
1099_nec_2026_000179_scan_hard_02,1099_nec_2026_000179,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000179_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000179_scan_hard_02.json,-1.3508,0.6669,6.3121,65
1099_nec_2026_000180_scan_mild_01,1099_nec_2026_000180,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000180_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000180_scan_mild_01.json,0.4855,0.3393,3.1118,88
1099_nec_2026_000180_scan_hard_02,1099_nec_2026_000180,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000180_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000180_scan_hard_02.json,-1.712,1.0129,6.5761,53
1099_nec_2026_000181_scan_mild_01,1099_nec_2026_000181,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000181_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000181_scan_mild_01.json,0.6923,0.5787,4.7223,82
1099_nec_2026_000181_scan_hard_02,1099_nec_2026_000181,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000181_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000181_scan_hard_02.json,0.6572,0.7243,5.1977,54
1099_nec_2026_000182_scan_mild_01,1099_nec_2026_000182,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000182_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000182_scan_mild_01.json,0.8858,0.1518,2.5193,78
1099_nec_2026_000182_scan_hard_02,1099_nec_2026_000182,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000182_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000182_scan_hard_02.json,-0.9877,0.7694,8.0516,69
1099_nec_2026_000183_scan_mild_01,1099_nec_2026_000183,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000183_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000183_scan_mild_01.json,-1.2251,0.2527,3.2436,77
1099_nec_2026_000183_scan_hard_02,1099_nec_2026_000183,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000183_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000183_scan_hard_02.json,0.0021,1.2461,9.8416,60
1099_nec_2026_000184_scan_mild_01,1099_nec_2026_000184,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000184_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000184_scan_mild_01.json,-0.1756,0.6153,3.4441,88
1099_nec_2026_000184_scan_hard_02,1099_nec_2026_000184,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000184_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000184_scan_hard_02.json,-0.3838,0.8699,6.3078,51
1099_nec_2026_000185_scan_mild_01,1099_nec_2026_000185,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000185_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000185_scan_mild_01.json,-0.6577,0.4513,4.2178,74
1099_nec_2026_000185_scan_hard_02,1099_nec_2026_000185,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000185_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000185_scan_hard_02.json,2.0743,1.1936,8.3657,66
1099_nec_2026_000186_scan_mild_01,1099_nec_2026_000186,1099_nec,test,mild,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000186_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000186_scan_mild_01.json,0.7702,0.6453,4.7662,83
1099_nec_2026_000186_scan_hard_02,1099_nec_2026_000186,1099_nec,test,hard,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000186_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000186_scan_hard_02.json,0.0427,0.8037,9.9814,61
1099_nec_2026_000187_scan_mild_01,1099_nec_2026_000187,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000187_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000187_scan_mild_01.json,-0.2877,0.5061,3.0907,73
1099_nec_2026_000187_scan_hard_02,1099_nec_2026_000187,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000187_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000187_scan_hard_02.json,1.3237,1.1304,9.9746,49
1099_nec_2026_000188_scan_mild_01,1099_nec_2026_000188,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000188_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000188_scan_mild_01.json,-0.761,0.4749,3.1361,85
1099_nec_2026_000188_scan_hard_02,1099_nec_2026_000188,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000188_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000188_scan_hard_02.json,-2.1189,0.9281,7.6207,48
1099_nec_2026_000189_scan_mild_01,1099_nec_2026_000189,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000189_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000189_scan_mild_01.json,-0.0495,0.2283,3.8809,85
1099_nec_2026_000189_scan_hard_02,1099_nec_2026_000189,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000189_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000189_scan_hard_02.json,-0.1748,0.7327,5.3666,49
1099_nec_2026_000190_scan_mild_01,1099_nec_2026_000190,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000190_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000190_scan_mild_01.json,-0.8576,0.4521,3.5314,80
1099_nec_2026_000190_scan_hard_02,1099_nec_2026_000190,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000190_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000190_scan_hard_02.json,0.9548,0.821,8.191,61
1099_nec_2026_000191_scan_mild_01,1099_nec_2026_000191,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000191_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000191_scan_mild_01.json,-0.5449,0.4886,2.6304,80
1099_nec_2026_000191_scan_hard_02,1099_nec_2026_000191,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000191_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000191_scan_hard_02.json,-1.2137,1.0282,5.5069,56
1099_nec_2026_000192_scan_mild_01,1099_nec_2026_000192,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000192_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000192_scan_mild_01.json,-1.138,0.2781,2.8335,85
1099_nec_2026_000192_scan_hard_02,1099_nec_2026_000192,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000192_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000192_scan_hard_02.json,1.8574,1.013,8.967,66
1099_nec_2026_000193_scan_mild_01,1099_nec_2026_000193,1099_nec,test,mild,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000193_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000193_scan_mild_01.json,1.25,0.4125,4.8137,74
1099_nec_2026_000193_scan_hard_02,1099_nec_2026_000193,1099_nec,test,hard,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000193_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000193_scan_hard_02.json,-1.9789,0.7146,7.4227,64
1099_nec_2026_000194_scan_mild_01,1099_nec_2026_000194,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000194_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000194_scan_mild_01.json,0.0304,0.5793,4.4873,77
1099_nec_2026_000194_scan_hard_02,1099_nec_2026_000194,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000194_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000194_scan_hard_02.json,-0.4723,0.8577,5.171,48
1099_nec_2026_000195_scan_mild_01,1099_nec_2026_000195,1099_nec,validation,mild,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000195_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000195_scan_mild_01.json,0.6225,0.4395,3.593,88
1099_nec_2026_000195_scan_hard_02,1099_nec_2026_000195,1099_nec,validation,hard,data\processed\irs_scan_variants\1099_nec\validation\1099_nec_2026_000195_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\validation\1099_nec_2026_000195_scan_hard_02.json,-1.577,1.2222,7.0804,55
1099_nec_2026_000196_scan_mild_01,1099_nec_2026_000196,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000196_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000196_scan_mild_01.json,-0.9113,0.641,3.7762,83
1099_nec_2026_000196_scan_hard_02,1099_nec_2026_000196,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000196_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000196_scan_hard_02.json,-0.4983,0.902,6.3029,58
1099_nec_2026_000197_scan_mild_01,1099_nec_2026_000197,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000197_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000197_scan_mild_01.json,-0.9509,0.4581,4.5592,79
1099_nec_2026_000197_scan_hard_02,1099_nec_2026_000197,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000197_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000197_scan_hard_02.json,2.1689,0.8164,5.5654,65
1099_nec_2026_000198_scan_mild_01,1099_nec_2026_000198,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000198_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000198_scan_mild_01.json,0.6179,0.6077,4.0106,78
1099_nec_2026_000198_scan_hard_02,1099_nec_2026_000198,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000198_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000198_scan_hard_02.json,-2.0866,0.8476,9.8819,65
1099_nec_2026_000199_scan_mild_01,1099_nec_2026_000199,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000199_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000199_scan_mild_01.json,1.0949,0.3147,3.3675,85
1099_nec_2026_000199_scan_hard_02,1099_nec_2026_000199,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000199_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000199_scan_hard_02.json,1.1787,0.7346,8.2125,49
1099_nec_2026_000200_scan_mild_01,1099_nec_2026_000200,1099_nec,test,mild,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000200_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000200_scan_mild_01.json,-0.6187,0.285,3.1813,84
1099_nec_2026_000200_scan_hard_02,1099_nec_2026_000200,1099_nec,test,hard,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000200_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000200_scan_hard_02.json,1.7599,0.7528,9.3699,53
1099_nec_2026_000201_scan_mild_01,1099_nec_2026_000201,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000201_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000201_scan_mild_01.json,1.2418,0.6307,3.9119,79
1099_nec_2026_000201_scan_hard_02,1099_nec_2026_000201,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000201_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000201_scan_hard_02.json,-0.0227,0.9059,5.5781,63
1099_nec_2026_000202_scan_mild_01,1099_nec_2026_000202,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000202_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000202_scan_mild_01.json,0.9095,0.4006,2.4497,80
1099_nec_2026_000202_scan_hard_02,1099_nec_2026_000202,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000202_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000202_scan_hard_02.json,-1.6306,0.845,8.902,69
1099_nec_2026_000203_scan_mild_01,1099_nec_2026_000203,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000203_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000203_scan_mild_01.json,-0.2933,0.5092,2.3334,88
1099_nec_2026_000203_scan_hard_02,1099_nec_2026_000203,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000203_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000203_scan_hard_02.json,-0.6084,0.9862,5.4578,56
1099_nec_2026_000204_scan_mild_01,1099_nec_2026_000204,1099_nec,test,mild,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000204_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000204_scan_mild_01.json,-0.1765,0.3054,4.2223,83
1099_nec_2026_000204_scan_hard_02,1099_nec_2026_000204,1099_nec,test,hard,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000204_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000204_scan_hard_02.json,-1.3597,0.9917,5.6623,56
1099_nec_2026_000205_scan_mild_01,1099_nec_2026_000205,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000205_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000205_scan_mild_01.json,0.9897,0.3103,3.0072,76
1099_nec_2026_000205_scan_hard_02,1099_nec_2026_000205,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000205_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000205_scan_hard_02.json,1.9482,1.1251,6.2181,52
1099_nec_2026_000206_scan_mild_01,1099_nec_2026_000206,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000206_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000206_scan_mild_01.json,-0.4598,0.23,4.1912,76
1099_nec_2026_000206_scan_hard_02,1099_nec_2026_000206,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000206_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000206_scan_hard_02.json,1.149,1.0036,8.3764,70
1099_nec_2026_000207_scan_mild_01,1099_nec_2026_000207,1099_nec,test,mild,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000207_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000207_scan_mild_01.json,-0.2212,0.1957,3.5183,81
1099_nec_2026_000207_scan_hard_02,1099_nec_2026_000207,1099_nec,test,hard,data\processed\irs_scan_variants\1099_nec\test\1099_nec_2026_000207_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\test\1099_nec_2026_000207_scan_hard_02.json,-0.815,0.9762,7.1115,69
1099_nec_2026_000208_scan_mild_01,1099_nec_2026_000208,1099_nec,train,mild,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000208_scan_mild_01.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000208_scan_mild_01.json,0.4437,0.6016,3.1837,72
1099_nec_2026_000208_scan_hard_02,1099_nec_2026_000208,1099_nec,train,hard,data\processed\irs_scan_variants\1099_nec\train\1099_nec_2026_000208_scan_hard_02.jpg,data\annotations\irs_scan_variants\1099_nec\train\1099_nec_2026_000208_scan_hard_02.json,-1.4345,1.336,5.2327,62
